"Date","AirTemp_C","Shortwave_Wm2","Windspeed_ms","Inflow_cms","WaterTemp_C","SRP_ugL","DIN_ugL","LightAttenuation_Kd","Chla_ugL","Flag_AirTemp_C","Flag_Shortwave_Wm2","Flag_Windspeed_ms","Flag_Inflow_cms","Flag_WaterTemp_C","Flag_SRP_ugL","Flag_DIN_ugL","Flag_LightAttenuation_Kd","Flag_Chla_ugL"
2018-12-04,4.7315,1.901,1.8465,0.0721187858786711,5.948,6.44985705009118,4.08079642807128,0.78770971530923,6.49,0,0,0,0,0,1,1,1,0
2018-12-05,2.358,1.987,1.778,0.070538111836143,5.772,6.48975683772252,4.07862191139369,0.785670654693537,6.71,0,0,0,0,0,1,1,1,0
2018-12-06,1.5285,2.794,1.72,0.0679502114008376,5.406,6.53462254094971,4.13900066039211,0.783833165942401,7.03,0,0,0,0,0,1,1,1,0
2018-12-07,3.569,2.377,1.888,0.0659215417300432,5.15,6.57605399630802,4.36241222205657,0.782028702096532,6.48,0,0,0,0,0,1,1,1,0
2018-12-08,1.416,2.229,0.834,0.0639296526939001,5.013,6.61468626011246,4.39909235250683,0.780298618340781,7.18,0,0,0,0,0,1,1,1,0
2018-12-09,-2.78,1.26,2.516,0.0692371972238638,4.529,6.66365687795711,4.74990134356105,0.778230938623587,8.09,0,0,0,0,0,1,1,1,0
2018-12-10,1.1255,2.2435,2.281,0.0710626684501352,3.699,6.70857071926259,5.03701906812025,0.776015146780458,7.36,0,0,0,0,0,1,1,1,0
2018-12-11,2.805,2.6945,2.4155,0.068978408915737,3.38,6.75527958014035,5.14804042341185,0.773680864214042,6.81,0,0,0,0,0,1,1,1,0
2018-12-12,2.124,2.027,1.128,0.066931264976586,3.057,6.78967064756046,5.13341817720326,0.772733304104067,7.37,0,0,0,0,0,1,1,1,0
2018-12-13,3.0955,1.0995,1.681,0.06642525220396,3.1275,6.83716365995434,6.16699986035579,0.772035013968211,7.825,0,0,0,0,0,1,1,1,0
2018-12-14,3.1935,0.096,1.0945,0.0674395835449624,3.261,6.85107688637727,5.79684181124996,0.770733356224,9.07,0,0,0,0,0,1,1,1,0
2018-12-15,6.4625,0.142,2.021,0.112038282424858,3.628,6.89791452255447,7.06643218549542,0.763101279124648,8.96,0,0,0,0,0,1,1,1,0
2018-12-16,8.67,0.893,2.232,0.130116742418517,4.499,6.97195485479437,7.97335227484186,0.759285982363404,7.2,0,0,0,0,0,1,1,1,0
2018-12-17,8.49,1.785,2.25,0.12973887342419,4.7175,7.07556817438912,9.25713637765476,0.756710701238403,7.33,0,0,0,0,0,1,1,1,0
2018-12-18,4.748,2.017,2.325,0.128985767576153,4.788,7.17155548363546,10.1686212254266,0.754333834722826,6.05,0,0,0,0,0,1,1,1,0
2018-12-19,3.9215,2.239,1.7125,0.125259613117635,4.677,7.25553358976055,10.8416452874792,0.75212632686386,6.49,0,0,0,0,0,1,1,1,0
2018-12-20,9.385,0.35,1.2215,0.125259613117636,4.698,7.3367282567935,11.6465162748881,0.749642282058799,7.355,0,0,0,0,0,1,1,1,0
2018-12-21,13.914712,0.582,3.643,0.156086143322061,5.127,7.33455328606575,12.4969027525645,0.743386069700103,7.265,0,0,0,0,0,1,1,1,0
2018-12-22,8.106804,1.719,2.9665,0.14135302485766,5.6215,7.41030983045094,13.7015959913045,0.741432577343905,6.755,0,0,0,0,0,1,1,1,0
2018-12-23,9.16,2.0355,2.278,0.133543945907702,5.3065,7.4764943540517,14.2640997506988,0.739484387437024,6.24,0,0,0,0,0,1,1,1,0
2018-12-24,6.789,2.068,2.405,0.130873798007157,5.246,7.52901792787939,14.5918871113355,0.737679534508655,6.17,0,0,0,0,0,1,1,1,0
2018-12-25,4.283,2.2925,1.44,0.128235290805811,5.159,7.57726654716098,14.6911373527459,0.736030232294634,7.22,0,0,0,0,0,1,1,1,0
2018-12-26,3.306,2.599,1.711,0.125999604278062,4.974,7.61305045602087,14.7802126736901,0.734475327763162,7.06,0,0,0,0,0,1,1,1,0
2018-12-27,5.518,1.918,1.364,0.124522235666454,4.854,7.64668129923963,15.2352266242387,0.732889616529981,8.0350005,0,0,0,0,0,1,1,1,0
2018-12-28,9.84,0.456,1.298,0.144954624902628,4.962,7.59000468783269,15.4259228837377,0.728153769234665,9.43,0,0,0,0,0,1,1,1,0
2018-12-29,12.69,1.593,2.196,0.137415203268033,5.3825,7.60698883144552,16.2938442252719,0.726382127024157,8.385,0,0,0,0,0,1,1,1,0
2018-12-30,7.0175,1.339,1.336,0.131252984601473,5.814,7.62546095320444,16.3114221264554,0.724992163103813,9.3,0,0,0,0,0,1,1,1,0
